reference,whisper_small_prediction,whisper_small_process_time
satu benda tu dia jalan sampai dalam,satu benda dia jelah sampai dalang,1.5403461456298828
ha ah,ha ah,0.5258388519287109
ha ah,ah,0.42470431327819824
kira kira ha kita kan kalau tak ada telekomunikasi kira kalau buku tu kan satu benda tu dia,kira kira ah kita kan kalau tak ada time rasanya kira kalau buku kan jilah satu benda tu dia,3.313723564147949
satu benda tu lepas tu dia bagi dalam dalam kalau kita cari dekat telefon an dia bagi fakta lain lepastu kita kena buat sendiri la,satu benda tu lepas tu tu lah game dalam dalam kalau macam kat phone kan kita cari kan dia pergi part-time lepas tu kita kena buat sendiri lah,4.7608256340026855
ha baik sabah aku,ah baik sama bad aku,1.1669437885284424
ada lagi tiga puluh saat,ah lagi tiga puluh saat eh,1.7460644245147705
okey,okey,0.583552360534668
ah khabar baik ah ada apa lagi ya call,ah kalau baik ah ada apa lagi eh kau,1.3017849922180176
kesihatan,kesihatan eh,0.7515828609466553
oh tahu tahu ah tahu sebab,oh tahu tahu ah tahu sebab,1.0933330059051514
ah Malaysia ke ah apa ni mewakili tempat kedua dalam,ah Malaysia juga ah apa ni oh kiri tempat kedua dalam,1.8551428318023682
memang menjadi tempat pertama di ranking Asia ah ma-masalah kesihatan pasal obesiti,memang jadi tempat pertama di ranking Asia ah ma-masalah kesihatan pasal obesiti,2.634648323059082
kenapa ya dengan kesihatan di Malaysia,kenapa ya dengan sihatan ni Malaysia,1.306647539138794
oh,oh,0.414320707321167
macam ni la ah,macam ni lah ah,1.100440502166748
sekejap macam,ah ya macam,0.821455717086792
masalahnya kan dia daripada punca ah pemakanan seorang itu sendiri la dia tak kisah ke dia muda ke dia tua ke dia remaja ke dia tak kisah dia pasal ah ke inilah ke apa makanan yang diambil setiap hari la jadi itu menyebabkan ah masalah kesihatan di Malaysialah lagi satu di Malaysia ni dia punya makanan semua ah mempunyai banyak banyak-banyak benda macam minyak la macam contohlah rendang ah banyak yang banyak yang mempunyai ah kadar kalori yang tinggi la itu menyebabkan salah satunya ma-masyarakat di Malaysia mempunyai pelbagai penyakit yang dikatakan tadilah macam tu la,masalah ni kan berdaripada punca ah pemakanan seorang itu sendiri lah dia tak kisah ke dia muda ke dia tua ke dia dia maja ke dia tak kisah dia pasal ah ke jelah ke apa makanan ah yang dia ambil setiap hari lah dia tu menyebabkan ah masalah kesihatan di Malaysia lah lagi satu di Malaysia ni dia punya makanan semua ah mempunyai banyak banyak benda macamminyaklah macam contohlah rendang ah banyak yang banyak yang mempunyai ah kada kelaringan tinggilah itu menyebabkan salah satunya ma-masyarakat di Malaysia mempunyai pelbagai penyakit yang dikantakan dhadilah macam tu lah,22.31142234802246
oh,oh,0.45204901695251465
hisap vape,Isak vek,0.7610790729522705
oh macam dia oh okey sama-sama sambung sambung,oh macam dia oh okey sambung-sambung,1.6103472709655762
Covid ninteen sebab yang satu dunia tu [UNK] yang daripada negara China Wuhan eh tak silap saya la ah itu,Covid nineteen sebab yang satu dunia tu ah yang daripada negara Cina uhan tak silap saya lah ah itu,4.472016096115112
itu ah yang saya tahu dia berpunca ah daripada,itu ah yang saya tahu dia bermunja ah daripada,1.9712140560150146
pemakanan jugalah tapi saya tidak tahu ah dari mana pemakanan itu boleh berlakunya Covid ninteen la sebab,pemakanan juga lah tapi saya tidak tahu ah dari mana pemakan itu ah boleh berlakunya Covid nineteen lah sebab,3.5320937633514404
yang saya tahu,yang saya tahu,0.6723458766937256
Covid ninteen ah adalah satu virus yang menyebabkan,Covid nineteen ah alas satu virus yang menyebabkan,1.8305118083953857
ah seorang itu mempunyai gejala seperti demam,ah seorang tu punya ni gejala seperti demam,1.6473212242126465
ha demam lepas tu batuk batuk,ah jemam ah patu batu batu,1.7025442123413086
ah dan sakit tekak yang sangat sakitlah yang tu je saya tahulah sebab then ah kita kena jaga ah apa ni masalah ni dengan dia boleh elak tau dengan macam membasuh tangan lepas tu pakai hand san- hand sanitizer,ah dan sakit tekak yang sangat sakitlah yang tu je saya tahu lah sebab dan ah kita kena jaga ah apa ni masalah ni dengan dia boleh elak tau dengan macam basuh tangan lepas tu pakai hand-hand sun- hand seni tiza,7.805802583694458
setiap ah menyentuh suatu baranglah,sitiap ah menyentuh satu baranglah,1.5109689235687256
ah itu adalah pakai face mask lagi ah tu adalah satu puncalah untuk satu cara eh banyak banyak cara untuk ah mengelakkan daripada terkena virus itulah sebab virus tu memang,ah itu adalah pakai Facebook lagi ah tu adalah satu punca lah untuk satu cara yang banyak banyak cara untuk ah mengelakkan daripada pengenek pada situ lah sebab balik tu memang,5.445367097854614
ah kalau terkena pada ah golongan yang dah tua ataupun,ah kalau terkena kepada ah gulongan yang tua ataupun,2.572143793106079
golongan ah kanak-kanak yang masih bayi tu memang sangat bahaya lah sebab dia boleh menyebabkan kematian di ah di negara tersebut lah jadinya ah,gulungan ah kanak-kanak yang masih bahaya tu memang sangat bahaya lah sebab dia boleh menyempatkan kematian and then ah di negara tersebut lah dia ni ah,5.335708141326904
negara Malaysia tak perlu kot ah ambik indah pasal benda alah ni sebab ni memang isu terhangat sekarang ni yang paling yang dita- ditakuti oleh seluruh negara seluruh negara yang berada di dunia lah itu lah saya dapat ah ceritakan pasal ah Covid nineteen ni,negara Malaysia tak perlu kot ah ambil endah pasal dah alah ni sebab ni memang isu terhangat sekarang ni yang paling yang ditang- ditakuti oleh seluruh negara seluruh negara yang berada di dunia lah itulah saya dapat ah macam terkupasal ah Covid nineteen ni,9.69281268119812
eksotik tu ah apa ya eksotik,esotik tu ah apa ya eksotik,1.463852882385254
oh macam benda yang pelik lah macam kita tak makan tapi dia makan oh macam tu,oh macam benda yang pelik lah macam kita tak makan tapi dia makan oh macam tu,2.360943555831909
sebagai contoh dia makan apa eh,sebab contoh dia makan apa eh,1.19343900680542
tapi sebelum-sebelum ni kan dia orang pun makan kelawar kenapa baru ah benda ni terjadi,tapi sebelum sebelum ni kan dia orang pun makan kelawar kenapa baru ah benda ni terjadi,3.1022112369537354
oh macam air hujan,oh macam hujan,0.9990231990814209
ah tahu tahu tahu sekarang,ah tahu tahu sekarang,0.9957020282745361
sekarang ah banyak jugalah sebab adik saya pun ah dia main di hujan dia asyik demam je tak tahu lah kenapa,sekarang ah banyak jugalah sebab ada saya pun ah dia main dia hujan dia asin lemah ni tak taulah kenapa,4.104092597961426
ah boleh awak tahu bagitahu lah apa sebab ah adik saya terkena demam tersebut apabila bermain bermandi hujan,ah boleh awak tahu bagitahu lah apa sebab ah ada sayur terkena demam tersebut apa bila bermain dengan berbaman di hujan,4.280528545379639
tapi ah,tapi ah,0.6610615253448486
okay-okay tapi ah,okey okey tapi ah,0.9399387836456299
okay-okay,okey okey,0.7262401580810547
okay sambung-sambung antibodi,okey sambung sambung antibodi,1.3160593509674072
tapi ah macam keluarga saya ni dia mempunyai satu satu pak cik tau pak cik ni dia dulu ah tahu tak hujan panas hujan panas tahu tak ah dia dia ma- ah dia masatu kerja then ah orang kampung biasa lah macam kerja ah kat tu lepas tu dia balik dia balik lepas tu hujan panas tau selepas keesokannya,tapi ah macam pulang kesaya ni dia mempunyai satu satu pahcik tau pahcik ni dia dulu ah tau tak hujan panas hujan panas tau lah ah dia ah dia masa tu kerja dan ah orang kampung biasalah macam kerja ah kat tu lepas tu dia balik dia balik sebab tu hujan panas tau selepas keisokannya,11.266099214553833
dia meninggal dunia,dia meninggal duni,0.990319013595581
kenapa ya boleh saya tahu tak,kena apa ya boleh saya tahu tak,1.1766746044158936
ataupun dia macam mempunyai,ataupun dia macam memunyai,1.5007474422454834
okay,okey,0.6827652454376221
sambung-sambung,samu sambung,1.0879273414611816
oh,oh,0.5747416019439697
okay okay okay ah,okey okey ah,0.854299783706665
okay okay kita berbalik pada topik tadi lah yang pasal ah kadar kesihatan negara tahu tak ah dulu Malaysia ah Malaysia mempunyai pada dua ribu dua dua ribu sebelas Malaysia mempunyai ah jumlah pesakit yang bertambah selepas setahun seramai dua ratus ribu,okey okey kita pulang balik pada topi tadilah yang masal ah kada kesihatan negara tahu tak ah dulu Malaysia ah Malaysia berpunyai pada dua ribu dua ribu sebelas Malaysia punya iah jumpa persakit yang bertambah selepas setahun seramai dua orang tu sebu,8.761740446090698
ya,ya,0.55059814453125
ah boleh tak,ah boleh tak,0.8445239067077637
rasanya sebab yang tadilah yang yang diperkatakan tadi ah pemakanan yang tidak seimbang semua tu lah,rasa ni sebab yang tadilah yang yang diperkatakan tadi ah pemakanan yang tidak simbang semua tu lah,4.132796764373779
kenapa ek kenapa ek ah dia macam dia tak ambil endah padahal dia dah tahu dah kadar- kadar apa ni kesihatan di Malaysia sangat merosot tapi kenapa dia melakukan jugak ah macam makan benda-benda yang,kenapa tak kenapa ah dia macam dia tak ambil endah padahal ah dia dah tahu dah kadang kadang apa ni kesihatan ni Malaysia sangat meroset tapi kenapa dia melakukan juga ah macam makan benda-benda yang,6.44699764251709
ah mempunyai banyak lemak semua lepas tu tidak bersukan just,ah menguji banyak lemah semua lepas tu tidak bersukan just,2.1013259887695312
macam,macam,0.696681022644043
makan tidur makan tidur makan tidurlah bak kata pepatah ah,makan tidur makan tidur makan tidurlah bak或者 orang tak ah,2.9937496185302734
ah apa ni,ah benda,0.7203853130340576
tiada apa-apa lah gerak gerak,entah apa apa lah kerak kerak,1.2852823734283447
ah tapi macam mana kita nak membe- ah kerajaan-kerajaan perlulah ambil tindakan sebab rakyat dia sendiri kan kalau tak ada rakyat dia macam mana ah negara nak kembangkan ekonomi macam mana en ah,ah tapi macam mana kita nak membembe ah kerajaan kerajaan perlu lah mesti tak kan sebab alayat dia sendirikan kalau tak ada layat dia macam mana ah negara nak kembangkan ekonomi macam mana kan ah,6.632754564285278
ah kerajaan tu dia nak me-,ah kerajaan tu dia nak me,1.3204069137573242
me- apa ni,bang apa ni,0.8253917694091797
mengelakkan daripada masalah-masalah ni berlakulah macam ah kesihatan kencing manis semua ni sebab dia sangat berbahaya la sebab,mengilakkan daripada masalah masalah ni berlaku lah macam ah kesihatan keceman yang semua ni sebab dia sangat bahaya lah sebab,5.372635364532471
dia membawa kematian kan then kalau mati kan ah tak ada pekerja-pekerja nanti yang mahir then ekonomi negara merosot macam mana ek kerajaan boleh buat,dia membuat kemati kan dan kalau umatikan ah tak ada bekerja-bekerja nanti yang mahir dan ekronomi negara menoset macam mana eh ah kerajaan boleh buat,5.71052360534668
tapi saya rasa bukan kerajaan je kot,tapi saya rasa bukan kerajaan dia kot,1.5288195610046387
saya rasa bukan kerajaan-kerajaan je kot saya rasa sekolah pun boleh bendung masalah ni kot dengan macam dia menerapkan tentang makanan di makanan di macam contoh subjek Sains ah menerapkan pasal makanan BM ah terapkan pasal makanan ah ini akan ah menjadi seorang itu lebih ni lah lebih apa ni,selain rasa bukan keraja-kerajaannya kot saya rasa sekolah pun boleh bendung masalah ni kot dengan macam dia menerapkan tentang makanan di makanan di macam contoh sajib sajib ah berterakkan bersa makanan B M ah terapkan bersa makanan ah ini akan ah menjadi asur orang itu lebih ni lah lebih apa ni,11.168601751327515
daripada kecik,daripada kecik,0.9733152389526367
ah dia lagi lebih pekalah,ah dia lagi bepa ke lah,1.0847105979919434
dia kecik dia macam senang dibentuk tau ah sebagai [UNK] ah sebagai peribahasa ah melentur buluh biarlah daripada rebungnya lah jadi saya rasa ah pihak sekolah pun boleh buat dalam ni,dia kecik dia macam senang di bentuk tau ah sebagai ah bagi peribasa ah mulun tu dulu abillah kelebiang ini lah jadi ah saya rasa ah biar sekolah pun boleh buat dalah ni,7.429422855377197
ibu bapa,ibu bapa,0.7672314643859863
sebagai contoh ibu bapa macam kena perlu beli makanan-makanan yang sihatlah macam tu lah,sebab contoh ya buat apa macam kena pelu beli makanan-makanan yang sihat la macam tu la,3.2398788928985596
oh menghadkan makanan,oh mehatkan makan,0.8905990123748779
tapi ah dia macam kena seimbangkan lah macam dia dah makan benda alah ni mestilah dia kena makan yang benda sihat macam tu lah,tapi ah dia macam kena seimbangkan la macam dia la makan yang dalan ni mesti lah dia kena makan yang dia sihatlah macam tu lah,4.728201866149902
oh begitu,oh begitu ah,0.9698898792266846
makanan eh,makanan eh,0.9169056415557861
okay ada apa-apa lagi tak nak tanya saya ah pasal ah kesihatan ni,okey ada apa apa ni gitar kan berdutasah saya pasal ah kesihatan ni,2.8945391178131104
okay ah kamu juga begitu ya sebab kita tak nak negara kita terjejas kan kita nak macam negara kita hidup dengan [UNK] dengan aman dengan sihat ah mempunyai,okey ah kamu juga begitu je sebab kita tak nak negara kita terjejaskan kita nak macam negara kita hidup dengan negara dengan aman dengan sihat ah mempunyai,5.013247728347778
apa ini,apa ni,0.5368490219116211
mempunyai rakyat ra-rakyat yang mempunyai kesihatan yang kuatlah tak ada lah macam lembik je kan okay,mempunyai rakyat rakyat yang mempunyai kesihatan yang kuat lah tak adalah macam alem bad je kan okey,5.027168273925781
itu saja ah saya,itu saja ah saya,1.0464622974395752
ah pergi dulu ye,ah bagi dulu eh,0.8695104122161865
assalamualaikum,assalamualaikum,0.8382077217102051
sama-sama,okey sama eh,0.7159199714660645
bye,bye,0.4069538116455078
hai Helmi apa khabar,hai Helmi apa khabar,1.045314073562622
ah saya ada kerja tapi saya nak membincangkan pasal sukan awak tahu apa-apa tak tentang sukan,ah saya ada kerja tapi saya nak berbincangkan pasal sukan awak tahu apa apa tak kena sukan,3.258024215698242
ah ya saya,ah ya la kan,0.7950856685638428
apa yang awak tahu tentang sukan,apa yang awak tahu tentang sukan,1.062861442565918
saya nak tahu,senak tau,0.623945951461792
apa yang dimaksudkan oleh sukan saya macam kurang faham boleh saya tahu tak apa itu sukan,apa yang dimasukkan alisukan saya macam kurang faham masa tahu tak apa ya tu sukan,4.0664496421813965
oh,oh,0.45340919494628906
boleh bagi saya satu contoh ketegori sukan yang awak minat,boleh bagi saya satu contoh kata gilisukan yang awak minat,2.304140090942383
ah,ah,0.4291231632232666
boleh bagitahu saya apa sukan yang awak minat,boleh bagitahu saya apa sukan yang awak minat,1.747931718826294
so,so,0.4277331829071045
jadi,jadi,0.41043519973754883
oh Ronaldo,oh orang nadu,0.7281901836395264
satu dunia kenal,satu dunia kenal,0.930394172668457
dia ada pemain terhebat,dia ada puman target,0.9360945224761963
oh maksud awak,oh masawat,0.7309451103210449
piala dunia ke,jala dunia ke,0.9517347812652588
urm banyak liga dimainkan oleh beliau,hm banyak likan di mainkan oleh beliau,1.8760104179382324
tapi,tapi,0.7720534801483154
awak nak tahu tak tentang sejarah sukan,awak nak tahu tak tentang sejarah sukan,1.732499122619629
tentang sejarah sukan saya mahu menceritakan sejarah sukan,tentang sejarah sukan saya mahu menceritakan sejarah sukan,2.5019874572753906
ah saya ada topik nak cerita ni tentang sukan yang saya minat,ah saya ada topik nak cerita ni tentang sukan yang saya minat,2.059856414794922
contohnya kalau awak minat bola sepak,contohnya kalau awak minat bola sepak,1.4132661819458008
tapi saya minat dalam sukan berenang,tapi saya minat dalam sukan berenang,1.515233039855957
ya berenang,ya berenang,0.7302253246307373
ah sukan kan terdiri daripada aktiviti-aktiviti fizikal yang dilakukan untuk pelbagai tujuan jadi ah misalnya berenang,ah sukan kan terdiri dia pedigat terbitivisika yang dia lakukan untuk pelbagai tujuan jadi ah misalnya berenang,5.295804262161255
secara berasingan di hadapan ribuan penonton merupakan satu perkara yang saya paling minatlah,sesiara bersaingan dihadapan ribuan penuntun merupakan satu berkara yang saya paling minatlah,3.5661444664001465
yang menunjukkan pada orang lain betapa hebatnya saya,ia menjukat paduan lain tapi hebat ni saya,1.7613921165466309
dan kalau bola sepak idola awak adalah Ronaldo,dan kalau bola sepak idulawak adalah Ronaldo,1.5385921001434326
manakala saya,bada kalitanya,0.8655846118927002
kenal Joseph Schooling tak,kena just set skoling tak,1.1617944240570068
tak kenal ke,tak kenal ke,0.8285865783691406
apa dia,apa dia,0.6849923133850098
okey tak awak okey tak,okey tak ah okey tak,1.4315755367279053
mana boleh sambung kena [UNK] doh kau dah cakap benda lain,mana bersama kena tidur dulu kalau cakap dia lain,2.2990732192993164
