reference,whisper_small_prediction_3,whisper_large_v3_prediction_3,whisper_small_prediction_20,whisper_large_v3_prediction_20,whisper_small_process_time_3,whisper_large_v3_process_time_3,whisper_small_process_time_20,whisper_large_v3_process_time_20
tu boleh bawa keburukan yang ni la besar tapi kebaikan nya banyak juga dia kira benda satu benda ni telekomunikasi ni ada kebaikan dan keburukan ah,tu boleh buat keburukan yang ni ah besar tapi kebaikan dia banyak yuk ke berkira satu benda ni tengah negasinya kebaikan keburukan ah,tu boleh buat keburukan yang ni ah besar tapi kebaikan dia banyak juga dia kira satu benda ni telekomunikasi kan kebaikan keburukan ah,tu boleh buat keburukan yang ni ah besar tapi kebaikan dia banyak je ke dia kira benda satu benda ni tenggung ni kasi yang kebaikan keburukan ah,tu boleh buat keburukan yang ni ah besar tapi kebaikan dia banyak juga dia kira ben satu benda ni terkomunikasi dengan kebaikan keburukan ah,4.738926649093628,10.21651554107666,6.307050704956055,9.834399223327637
hm,hm,hmm,hm,hm,0.4511349201202392,0.9553165435791016,0.4419934749603271,0.9159581661224364
kalau boleh kita guna untuk kebaikan ah tapi sesetengah kita banyak tapi kita kan remaja kan banyak untuk keburukan daripada kebaikan,kalau boleh kita guna untuk kebaikan lah tapi setengah kita banyak tapi kita kan promasikan lebih banyak kuah ada keburukan pada kebaikan,kalau boleh kita guna untuk kebaikan ah tapi setengah kita banyak tapi kita kan remaja kan lebih banyak kepada keburukan berbanding kebaikan,kalau boleh kita guna untuk kebaikan lah tapi setengah kita banyak tapi kita kan promajikan lebih banyak kuadak keburukan benda kebaikan,kalau boleh kita guna untuk kebaikan ah tapi setengah kita banyak tapi kita kan remaja kan lebih banyak kepada keburukan daripada kebaikan,5.159391641616821,9.627845764160156,4.401760578155518,9.339191436767578
kalau engkau perasan,tolong kau pasal,tolong perhatikan,tolong kepasan,tolong kau perasan,1.1076428890228271,2.444927453994751,1.091487169265747,1.9887611865997317
hm,hm,ke,em,em,0.6367144584655762,1.3370423316955566,0.4351592063903808,0.8800673484802246
hm,hm,em,hm,em,0.6715450286865234,1.331740140914917,0.4269990921020508,0.8702049255371094
Wan so kita boleh cek dari,ah so kita boleh check dari,ah so kita boleh check dari,ah so kita boleh check dari,ah so kita boleh check dari,1.096055507659912,2.2062771320343018,0.964249849319458,1.9394943714141848
eip,eh,in,e,ing,0.4747164249420166,1.0005619525909424,0.3969936370849609,0.8674962520599365
tiga,tiga,tiga,tiga,tiga,0.5868937969207764,1.2093851566314695,0.5231382846832275,1.0910792350769043
hm,hm,em,eh,eh,0.4524147510528564,0.9747917652130128,0.5508654117584229,0.8931829929351807
hm erm,em em, eh eh,ha ah,em em,0.5621931552886963,1.207266330718994,0.672945499420166,1.2875466346740725
kira,kira,kira,kira,kira,0.7378818988800049,1.5072259902954102,0.6856017112731934,1.4504845142364502
daripada cari buku an macam pening sikit an kalau macam dekat internet kan dia ada jelas,daripada cari buku kan macam pening sikit kan kalau macam kat internet kan dia ada jelas,daripada cari buku kan macam pening sikit kan kalau macam kat internet kan dia ada jelas,daripada cari buku kan macam pening sikit kan kalau macam kat internet kan dia ada jelas,daripada cari buku kan macam pening sikit kan kalau macam kat internet kan dia ada jelas,3.9598217010498047,6.113246440887451,3.5419564247131348,6.01539421081543
ha dia kalau dekat internet kan dia ada jelas kan semua kan kira kerja kita lagi senang la,ha ada kalau kat internet kan ada jelaskan semua kan kira kerja kita jelaki senang lah,ha dia kalau kat internet kan dia dia jelaskan semua kan kira kerja kita jadi lagi senang lah,ah dia kalau kat internet kan ada jelaskan sumum kan kira kerja kita je lagi senang lah,ha dia kalau kat internet kan dia jelaskan semua kan kira kerja kita jadi lagi senang lah,3.557234764099121,7.011769771575928,3.028160810470581,5.723152160644531
hm,hm,em,eh,em,0.4674179553985595,0.936255931854248,0.4541115760803222,1.151803731918335
kira kita kita dah boleh jimat masa kita boleh buat benda lain la,kira dari situ kita dah boleh gimana masa kita boleh buat mjelik lah,kira situ kita dah boleh jimat masa kita boleh buat benda lain lah,kira situ kita dah boleh gimat masa kita boleh buat de lah,kira dari situ kita dah boleh jimat masa kita boleh buat benda lain lah,2.384289264678955,4.929623126983643,1.846864461898804,5.022744655609131
erm,eh,eh,eh,eh,0.6453614234924316,1.2666840553283691,0.4229903221130371,0.9513850212097168
oh senang,oh senang,oh senang,oh senang,oh senang,0.6546540260314941,1.367311716079712,0.6199154853820801,1.3063957691192627
betul juga tu,betul juga,betul juga,betul juga tu,betul juga tu,0.6592273712158203,1.359835863113403,0.7203748226165771,1.4955341815948486
fakta lebih kurang,fatah lebih kurang,fatah lebih kurang,fatah jami kurang,fatah lebih kurang,0.8793370723724365,1.7813689708709717,1.0802295207977295,1.726213455200195
fakta la berbanding eh,fattahlah pembanding eh,fatah lah pemanding eh,fahamlah pun banding eh,fatahlah pemanding eh,1.2123761177062988,2.034018039703369,1.5413169860839844,2.229544162750244
bukan tertumpu macam satu benda tu kan dia lebih kurang,bukul tertumpu macam satu benda tu kan dia lebih kurang,bukul tertumpu macam satu benda tu kan dia lebih kurang,bukul tertumpu macam satu benda tu kan dia lebih kurang,bukul tertumpu macam satu benda tu kan dia lebih kurang,3.0181031227111816,4.55495285987854,2.857156753540039,5.154872894287109
satu benda tu dia jalan sampai dalam,satu benda dia jelah sampai dalam,satu benda dia jelas sampai dalam,satu benda dia jelah sampai dalang,satu benda dia jelas sampai dalam,1.4946167469024658,2.700613498687744,1.5403461456298828,2.66294264793396
ha ah,ha ah,ah ah,ha ah,ha ah,0.565920352935791,1.1622107028961182,0.5258388519287109,1.1289820671081543
ha ah,ah,ah,ah,ah,0.4276442527770996,1.1473243236541748,0.4247043132781982,0.8857905864715576
kira kira ha kita kan kalau tak ada telekomunikasi kira kalau buku tu kan satu benda tu dia,kira-kira ah kita kan kalau tak ada tenang rasanya kira kalau bukutan je lah satu benda tu dia,kira kira ah kita kan kalau tak ada terima kasih kira kalau buku tu kan je lah satu benda tu dia,kira kira ah kita kan kalau tak ada time rasanya kira kalau buku kan jilah satu benda tu dia,kira kira ah kita kan kalau tak ada terminus ni kira kalau buku kan je lah satu benda tu dia,4.484107971191406,6.735314607620239,3.313723564147949,7.201403379440308
satu benda tu lepas tu dia bagi dalam dalam kalau kita cari dekat telefon an dia bagi fakta lain lepastu kita kena buat sendiri la,satu benda tu dia bantul-bantul dalam game dalam-dalam kalau macam kat phone yang kita carikan dia pergi faktaik lepas tu kita kena buat sendiri lah,satu benda tu lepas tu tu lah pergi mendalam mendalam kalau macam kat phone yang kita cari kan dia bagi fakta eh lepas tu kita kena buat sendiri lah,satu benda tu lepas tu tu lah game dalam dalam kalau macam kat phone kan kita cari kan dia pergi part-time lepas tu kita kena buat sendiri lah,satu benda tu lepas tu dia lagi mendalam-mendalam kalau macam kat phone ni kita cari kan dia bagi fakta eh lepas tu kita kena buat sendiri lah,6.388975620269775,9.398603200912476,4.7608256340026855,9.278170347213743
ha baik sabah aku,ah bayi sambung bayi aku,ha baik sahabat aku,ah baik sama bad aku,ah baik siapa baik aku,1.647552490234375,2.673142433166504,1.1669437885284424,2.470290184020996
ada lagi tiga puluh saat,alagi tiga puluh saat eh,ada lagi 30 saat,ah lagi tiga puluh saat eh,lagi tiga puluh saat eh,1.240642786026001,1.6212115287780762,1.7460644245147705,3.012211561203003
okey,okey,okey,okey,okey,0.5620861053466797,1.1327142715454102,0.583552360534668,1.1261394023895264
ah khabar baik ah ada apa lagi ya call,ah kau baik ah ada apa lagi ya kau kan,ha kalau baik ah ada apa lagi ya kor,ah kalau baik ah ada apa lagi eh kau,ha kalau baik ah ada apa lagi ya kau ah,1.4728996753692627,2.6671109199523926,1.3017849922180176,2.8631391525268555
kesihatan,kesihatan eh,kesihatan,kesihatan eh,kesihatan,0.7969305515289307,1.7790987491607666,0.7515828609466553,1.324779033660889
oh tahu tahu ah tahu sebab,oh tau tau ah tau sebab,oh tahu tahu ah tahu sebab,oh tahu tahu ah tahu sebab,oh tahu tahu ah tahu sebab,1.6221389770507812,2.307697296142578,1.0933330059051514,2.156405448913574
ah Malaysia ke ah apa ni mewakili tempat kedua dalam,ah Malaysia juga ah apa ni memangkiri tempat kedua dalam,ah Malaysia juga ah apa ni mewakili tempat kedua dalam,ah Malaysia juga ah apa ni oh kiri tempat kedua dalam,ah Malaysia juga ah apa ni mewakili tempat kedua dalam,2.0629565715789795,3.9777305126190186,1.855142831802368,4.802303075790405
memang menjadi tempat pertama di ranking Asia ah ma-masalah kesihatan pasal obesiti,memang jadi tempat pertama di ranking Asia ah mas- masalah kesihatan pasal obesiti,memang jadi tempat pertama di ranking Asia ah mas mas masalah kesihatan pasal obesiti,memang jadi tempat pertama di ranking Asia ah ma-masalah kesihatan pasal obesiti,yang menjadi tempat pertama di ranking Asia ah mas-masalah kesihatan pasal obesiti,3.095520257949829,6.273737668991089,2.634648323059082,5.070053577423096
kenapa ya dengan kesihatan di Malaysia,kenapa ya dengan sihatan di Malaysia,kenapa ya dengan kesihatan di Malaysia,kenapa ya dengan sihatan ni Malaysia,kenapa ya dengan kesihatan di Malaysia,1.375356912612915,2.7302818298339844,1.306647539138794,2.629666566848755
oh,oh,oh,oh,oh,0.444446325302124,0.953080415725708,0.414320707321167,0.9161343574523926
macam ni la ah,macam mi lah ah,macam ni lah ha,macam ni lah ah,macam inilah ah,0.8774416446685791,2.2985727787017822,1.100440502166748,1.7213294506072998
sekejap macam,ya macam,sekejap macam,ah ya macam,sekejap macam,0.7859759330749512,2.0744404792785645,0.821455717086792,2.232961416244507
masalahnya kan dia daripada punca ah pemakanan seorang itu sendiri la dia tak kisah ke dia muda ke dia tua ke dia remaja ke dia tak kisah dia pasal ah ke inilah ke apa makanan yang diambil setiap hari la jadi itu menyebabkan ah masalah kesihatan di Malaysialah lagi satu di Malaysia ni dia punya makanan semua ah mempunyai banyak banyak-banyak benda macam minyak la macam contohlah rendang ah banyak yang banyak yang mempunyai ah kadar kalori yang tinggi la itu menyebabkan salah satunya ma-masyarakat di Malaysia mempunyai pelbagai penyakit yang dikatakan tadilah macam tu la,masalah ni kan dia daripada punca ah pemakanan seorang itu sendiri lah dia tak kisah ke dia muda ke dia tua ke dia maja ke dia tak kisah dia pasal ah ke ni lah ke apa makanan ah yang dia ambil setiap hari ah dia tu menyebabkan ah masalah kesihatan di Malaysia lah lagi satu di Malaysia ni dia punya makanan semua ah mempunyai banyak banyak benda macamminyak ah macam contohlah rendang ah banyak yang banyak yang mempunyai ah kada kelirian tinggi la itu menyebabkan salah satunya ma masyarakat di Malaysia mempunyai pelbagai penyakit yang dikatakan tadi la macam tu la,masalah ni kan dia daripada punca ah pemakanan seseorang itu sendiri lah dia tak kisah ke dia muda ke dia tua ke dia remaja ke dia tak kisah dia pasal ah ke ni lah ke apa makanan ah yang dia ambil setiap hari lah jadi tu menyebabkan ah masalah kesihatan di Malaysia lah lagi satu di Malaysia ni dia punya makanan semua ah mempunyaibanyakbanyak banyak benda macam minyak lah macam contoh lah rendang aa banyak yang banyak yang mempunyai aa kadar kelearing yang tinggi lah itu menyebabkan salah satunya aa masyarakat di Malaysia mempunyai pelbagai penyakit yang dikatakan tadi lah macam tu lah,masalah ni kan berdaripada punca ah pemakanan seorang itu sendiri lah dia tak kisah ke dia muda ke dia tua ke dia dia maja ke dia tak kisah dia pasal ah ke jelah ke apa makanan ah yang dia ambil setiap hari lah dia tu menyebabkan ah masalah kesihatan di Malaysia lah lagi satu di Malaysia ni dia punya makanan semua ah mempunyai banyak banyak benda macamminyaklah macam contohlah rendang ah banyak yang banyak yang mempunyai ah kada kelaringan tinggilah itu menyebabkan salah satunya ma-masyarakat di Malaysia mempunyai pelbagai penyakit yang dikantakan dhadilah macam tu lah,masalah ni kan dia daripada punca ah pemakanan seseorang itu sendiri lah dia tak kisahlah ke dia muda ke dia tua ke dia demaja ke dia tak kisah dia pasal ah ke ni lah ke apa makanan ah yang dia ambil setiap hari ah jadi tu menyebabkan ah masalah kesihatan di Malaysia lah lagi satu di Malaysia ni dia punya makanan semua ah mempunyaini banyakbanyak banyak benda macamminyak ah macam contoh lah rendang ah banyak yang banyak yang mempunyai ah kadar kalori yang tinggi lah itu menyebabkan salah satunya ah masyarakat di Malaysia mempunyai pelbagai penyakit yang dikatakan tadi lah macam tu lah,21.548279285430908,56.07241725921631,22.31142234802246,47.63537764549256
oh,oh,oh,oh,oh,0.4587941169738769,0.960407018661499,0.4520490169525146,0.957707405090332
hisap vape,Isak Vi,is tak babe,Isak vek,Ishad Baib,0.8532307147979736,1.8001384735107422,0.7610790729522705,1.7373836040496826
oh macam dia oh okey sama-sama sambung sambung,oh macam dia okey sambung sambung sambung,oh macam dia oh okey sama sama sama sama,oh macam dia oh okey sambung-sambung,oh macam dia oh okey sama-sama sama-sama,2.014901876449585,2.900555372238159,1.6103472709655762,3.4756479263305664
Covid ninteen sebab yang satu dunia tu [UNK] yang daripada negara China Wuhan eh tak silap saya la ah itu,Kovid nineteen sembah ayam satu dunia tu bayang daripada negara Cina Wuhan tak silap saya ah ah itu,COVID-19 sebab yang satu dunia tu bah yang daripada negara China Wuhan eh tak silap saya lah ah itu,Covid nineteen sebab yang satu dunia tu ah yang daripada negara Cina uhan tak silap saya lah ah itu,Covid nineteen sebab yang satu dunia tu ah yang daripada negara Cina Wuhan eh tak silap saya ah ah itu,3.723348379135132,8.283791542053223,4.472016096115112,7.281920671463013
itu ah yang saya tahu dia berpunca ah daripada,itu ah yang saya tahu dia berpunca ah daripada,itu ah yang saya tahu dia berbunca ah daripada,itu ah yang saya tahu dia bermunja ah daripada,itu ah yang saya tahu dia berpunca ah daripada,1.971724033355713,3.82121205329895,1.9712140560150144,3.676750421524048
pemakanan jugalah tapi saya tidak tahu ah dari mana pemakanan itu boleh berlakunya Covid ninteen la sebab,pemakanan juga lah tapi saya tidak tahu ah dari mana pemakanan itu ah boleh berlaku nya Covid nineteen lah sebab,pemakanan jugalah tapi saya tidak tahu ah dari mana pemakanan itu ah boleh berlakunya covid-19 lah sebab,pemakanan juga lah tapi saya tidak tahu ah dari mana pemakan itu ah boleh berlakunya Covid nineteen lah sebab,pemakanan jugalah tapi saya tidak tahu ah dari mana pemakanan itu ah boleh berlakunya Covid nineteen lah sebab,4.158034563064575,7.611015319824219,3.5320937633514404,7.790963172912598
yang saya tahu,yang saya tahu,yang saya tahu,yang saya tahu,yang saya tahu,0.6921274662017822,1.3756792545318604,0.6723458766937256,1.3546180725097656
Covid ninteen ah adalah satu virus yang menyebabkan,Covid nineteen ah adalah satu virus yang menyebabkan,COVID-19 adalah satu virus yang menyebabkan,Covid nineteen ah alas satu virus yang menyebabkan,COVID nineteen ah adalah satu virus yang menyebabkan,1.79064679145813,4.466344594955444,1.8305118083953853,3.179383516311645
ah seorang itu mempunyai gejala seperti demam,ha seorang yang tu yang ia gejala seperti demam,ha seorang yang tu punya gejala seperti demam,ah seorang tu punya ni gejala seperti demam,ha seorang yang tu mempunyai gejala seperti demam,1.8360285758972168,3.3475708961486816,1.6473212242126465,4.621581077575684
ha demam lepas tu batuk batuk,ah demam ah lepas tu batuk batuk,ha demam ha lepas tu batuk batuk,ah jemam ah patu batu batu,ah demam ah lepas tu batuk batuk,1.5949506759643557,3.124415397644043,1.7025442123413086,3.6222333908081055
ah dan sakit tekak yang sangat sakitlah yang tu je saya tahulah sebab then ah kita kena jaga ah apa ni masalah ni dengan dia boleh elak tau dengan macam membasuh tangan lepas tu pakai hand san- hand sanitizer,ah dan sakit tekak yang sangat sakit lah yang tu je saya tau lah sebab dan ah kita kena jaga ah apa ni masalah ni dengan dia boleh elak tau dengan macam basuh tangan lepas tu pakai hand sanitizer hand sanitizer,ah dan sakit tekak yang sangat sakit lah yang tu je saya tahulah sebab then ah kita kena jaga ah apa ni masalah ni dengan dia boleh elak tau dengan macam basuh tangan lepas tu pakai hand hand sanitizer,ah dan sakit tekak yang sangat sakitlah yang tu je saya tahu lah sebab dan ah kita kena jaga ah apa ni masalah ni dengan dia boleh elak tau dengan macam basuh tangan lepas tu pakai hand-hand sun- hand seni tiza,ah dan sakit tekak yang sangat sakitlah yang tu je saya tahu lah sebab then ah kita kena jaga ah apa ni masalah ni dengan dia boleh elak tau dengan macam basuh tangan lepas tu pakai hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand hand,7.512820959091186,13.50342345237732,7.805802583694458,71.2024872303009
